year,county_name,employment_status_population_16_years_and_over,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_not,employment_status_civilian_labor_force,employment_status_civilian_labor_force_unemploymen,employment_status_females_16_years_and_over,employment_status_females_16_years_and_over_in_lab,employment_status_females_16_years_and_over_in_lab,employment_status_females_16_years_and_over_in_lab,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_,commuting_to_work_workers_16_years_and_over,commuting_to_work_workers_16_years_and_over_car_tr,commuting_to_work_workers_16_years_and_over_car_tr,commuting_to_work_workers_16_years_and_over_public,commuting_to_work_workers_16_years_and_over_walked,commuting_to_work_workers_16_years_and_over_other_,commuting_to_work_workers_16_years_and_over_worked,commuting_to_work_workers_16_years_and_over_mean_t,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,state_fips,county_fips,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,income_and_benefits_in_2022_inflation_adjusted_dol,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_
2022,Autauga County; Alabama,47146,28106,27163,26411,752,943,19040,27163,-888888888,24431,12940,12739,12402,3759,2486,8939,6134,27031,23092,2000,152,131,213,1443,27.1,26411,9610,3762,5817,2638,4584,26411,316,1803,3267,01,001,954,2967,1245,296,1438,2650,5269,2709,840,2657,26411,19570,5683,1158,0,22308,990,656,2361,1563,2723,3648,3225,3961,1525,1656,68315,90372,16000,90078,7756,22540,5979,31729,1372,12506,218,4996,2014,15363,496,159,861,766,1861,2561,2551,3170,1397,1541,83790,107038,35332,6945,35352,50990,41038,59330,44270,57443,53218,42259,19344,4225,14485,275,33867,25291,24606,22377,21928,1645,2229,685,352,272,80,333,8576,7208,4808,3658,1368,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Baldwin County; Alabama,189569,111766,111079,107254,3825,687,77803,111079,-888888888,97996,53562,53483,51137,14286,9367,31727,22867,105865,86118,7320,98,1279,1416,9634,26.6,107254,38207,18387,25952,10630,14078,107254,1656,9136,9625,01,003,2261,16317,5362,1112,7139,12437,20635,11155,5191,5228,107254,84148,14237,8725,144,90802,4050,3821,6368,7385,11020,14540,13086,15443,6801,8288,71039,96027,64648,96342,35340,24392,26810,33345,4020,12488,911,3785,6633,61277,1365,1172,2588,3230,6529,9718,9908,12964,6095,7708,89953,115729,38907,29525,37368,52702,39109,60598,43785,230074,208602,161223,83795,21472,51577,2886,130166,99716,96289,83445,80673,5720,12844,3427,2328,1771,686,1099,30450,26146,18043,11542,4304,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Barbour County; Alabama,20399,8968,8968,8452,516,0,11431,8968,-888888888,9620,4711,4711,4345,1488,1046,3216,2171,8341,6844,865,11,204,83,334,25.5,8452,2344,1704,1647,1059,1698,8452,476,459,1884,01,005,58,821,575,82,276,552,1755,687,294,533,8452,6091,1800,531,30,9016,917,741,1468,993,1188,1387,748,979,255,340,39712,60128,5595,67273,4260,19100,1960,24550,837,9644,128,1960,2142,5722,453,369,518,640,707,956,765,789,241,284,55672,72854,23378,3294,22092,35246,30789,44519,34611,21892,19544,11540,11184,2348,5458,143,11819,8047,7578,6463,5999,666,1115,469,340,126,241,129,3772,2819,1067,2074,953,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Bibb County; Alabama,18046,9028,9028,8242,786,0,9018,9028,-888888888,8330,4150,4150,3761,1364,702,2993,1719,8064,7095,569,0,59,30,311,30.6,8242,1831,1263,1695,1354,2099,8242,333,870,1355,01,007,267,1116,522,39,427,563,1649,230,625,246,8242,6896,902,444,0,7216,549,660,789,755,809,1226,1067,891,219,251,50669,65131,4705,65851,3256,21939,2002,22281,524,10192,228,3137,1449,4871,401,76,368,341,515,1014,860,855,206,235,70064,77970,24966,2345,23520,36810,29446,46492,37603,20850,19090,13156,8729,1760,4825,87,12434,8419,7660,6774,6512,478,886,759,517,264,253,242,4015,3470,1697,2105,545,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Blount County; Alabama,47261,26459,26434,24856,1578,25,20802,26434,-888888888,23527,11838,11838,11193,3725,2477,8508,5476,24402,20716,2299,0,215,174,998,34.9,24856,6649,3226,5650,3929,5402,24856,465,2467,4172,01,009,839,3268,1916,223,1165,1962,4970,1261,1310,838,24856,20142,2723,1912,79,21626,1445,1122,1828,2100,3069,3539,2782,3307,1381,1053,57440,75954,14934,81695,8546,22243,5617,23815,1852,11219,444,2897,2334,15416,454,352,785,1367,1896,3033,2376,3110,1103,940,73528,87850,29053,6210,26228,41450,36315,48778,42748,58587,52639,37512,22135,5948,14097,351,33959,24090,22677,19879,19186,1137,2798,1413,876,686,309,537,9869,7607,4306,4260,2262,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Bullock County; Alabama,8376,3888,3888,3744,144,0,4488,3888,-888888888,3774,1816,1816,1809,592,339,1423,971,3679,3260,322,0,15,56,26,31.3,3744,776,681,368,632,1287,3744,127,170,1427,01,011,41,222,154,57,161,95,564,191,147,388,3744,2881,681,182,0,3450,443,354,532,316,558,422,277,417,52,79,36136,52269,2176,64849,1579,14138,539,17013,342,10955,6,-999999999,969,2248,216,79,284,225,409,321,197,386,52,79,43750,64959,22115,1202,16587,25138,29366,41202,27667,9640,8464,4309,5034,1176,2632,44,5411,3492,3420,2710,2292,511,710,72,41,34,7,31,1919,1528,774,904,391,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Butler County; Alabama,15203,8047,8043,7495,548,4,7156,8043,-888888888,8302,4285,4281,3954,1103,908,2691,2081,7394,6365,621,17,13,102,276,25.2,7495,1877,1145,1695,785,1993,7495,251,295,1799,01,013,167,800,396,67,346,430,1411,777,396,360,7495,6281,911,298,5,7131,425,433,1217,784,1051,1068,837,662,419,235,44429,65988,4784,65917,3037,20627,1804,23190,719,10145,102,3574,1096,4620,200,178,560,435,563,771,686,618,400,209,59217,79960,26334,2511,28478,38664,31069,44714,34774,18686,16633,11658,8160,2053,4387,215,10439,7458,6937,5956,5766,486,981,521,213,118,111,308,2981,2432,1356,1527,549,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Calhoun County; Alabama,94627,53521,53147,49455,3692,374,41106,53147,-888888888,49375,25344,25264,23263,7194,4456,14832,10380,48898,41672,4578,286,592,200,1570,24.8,49455,14731,8995,10388,4906,10435,49455,439,2618,9049,01,015,1261,6138,2175,450,1835,3592,11166,4882,2191,3659,49455,37908,9071,2414,62,44693,3591,2687,4392,4929,5374,8053,5846,6411,1890,1520,54339,69213,31223,69842,17636,20813,12628,27367,3581,9879,977,4096,7908,28213,1229,861,2054,2775,3142,5259,4450,5397,1767,1279,68959,83279,28227,16480,29568,41234,31580,52719,39994,114576,102146,72946,48509,12430,26682,1076,67547,48272,45127,38215,36309,3618,6912,3145,1644,861,1010,1501,19275,16418,8853,9875,2857,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Chambers County; Alabama,28036,15691,15631,15072,559,60,12345,15631,-888888888,14872,7472,7472,7118,2266,1657,4322,2881,14660,12542,1293,68,185,155,417,22.9,15072,4025,2674,2609,1467,4297,15072,267,868,4380,01,017,220,1368,730,201,537,1291,2697,1229,679,605,15072,12055,2050,882,85,13143,671,1024,1648,1525,1834,2336,1614,1504,522,465,48805,64377,9034,68787,5695,20560,3434,16332,1238,11397,130,1679,2205,8880,249,346,771,966,1451,1695,1304,1285,461,352,60000,72690,27006,4263,25561,38597,33170,47206,36279,34130,30446,20030,14664,3684,7427,294,20117,14574,14110,11995,11386,951,2115,464,262,208,67,202,5543,4506,2306,2701,1037,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2022,Cherokee County; Alabama,20956,10713,10713,10288,425,0,10243,10713,-888888888,10658,4919,4919,4777,1247,831,3173,2433,10079,8605,801,72,104,169,328,30.0,10288,3557,1688,1731,1233,2079,10288,223,921,1966,01,019,122,1201,633,113,277,247,2546,767,571,701,10288,7880,1894,457,57,9997,454,600,1393,1186,1664,1675,1150,1168,404,303,46621,65664,6175,73796,4673,21969,2795,20445,617,10147,161,4668,1130,6609,216,157,625,596,1101,1225,1000,1080,359,250,63429,77948,28422,3388,28898,39894,34522,48257,42386,24779,22246,16344,10225,2533,4878,65,14232,9911,9503,7945,7714,393,1558,408,210,156,64,198,4321,3618,1987,2010,703,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
