year,county_name,number_sex_and_age_total_population,number_sex_and_age_total_population_male,number_sex_and_age_total_population_female,number_sex_and_age_total_population_under_5_years,number_sex_and_age_total_population_5_to_9_years,number_sex_and_age_total_population_10_to_14_years,number_sex_and_age_total_population_15_to_19_years,number_sex_and_age_total_population_20_to_24_years,number_sex_and_age_total_population_25_to_34_years,number_sex_and_age_total_population_35_to_44_years,number_sex_and_age_total_population_45_to_54_years,number_sex_and_age_total_population_55_to_59_years,number_sex_and_age_total_population_60_to_64_years,number_sex_and_age_total_population_65_to_74_years,number_sex_and_age_total_population_75_to_84_years,number_sex_and_age_total_population_85_years_and_o,number_sex_and_age_total_population_median_age_yea,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_21_years_and_o,number_sex_and_age_total_population_62_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_race_total_population,number_race_total_population_one_race,number_race_total_population_two_or_more_races,number_race_one_race,number_race_one_race_white,number_race_one_race_black_or_african_american,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_asian,number_race_one_race_asian_asian_indian,number_race_one_race_asian_chinese,number_race_one_race_asian_filipino,number_race_one_race_asian_japanese,number_race_one_race_asian_korean,number_race_one_race_asian_vietnamese,state_fips,county_fips,number_race_one_race_asian_other_asian,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_some_other_race,number_race_two_or_more_races,number_race_two_or_more_races_white_and_black_or_a,number_race_two_or_more_races_white_and_american_i,number_race_two_or_more_races_white_and_asian,number_race_two_or_more_races_black_or_african_ame,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio,number_total_housing_units
2009,Bland County; Virginia,6792,3326,3466,198,497,308,424,334,772,948,1056,672,377,754,374,78,44.6,5441,5321,1378,1206,5441,2744,2697,1206,529,677,6792,6774,18,6774,6474,179,0,0,0,0,0,113,104,0,0,0,0,0,51,021,9,0,0,0,0,0,8,18,18,0,0,0,6792,6492,197,0,113,0,8,6792,17,0,0,0,17,6775,6465,179,0,113,0,0,18,0,18,3271
2009,Botetourt County; Virginia,32231,15867,16364,1699,1912,2051,2175,1488,2737,4961,5610,2254,2481,2855,1457,551,43.1,25212,24014,6120,4863,25212,12432,12780,4863,2212,2651,32231,31998,233,31998,30076,1542,51,25,11,0,0,206,0,65,29,17,16,79,51,023,0,0,0,0,0,0,123,233,88,24,69,0,32231,30294,1662,75,292,0,158,32231,337,166,17,0,154,31894,29853,1542,51,206,0,44,198,0,198,14129
2009,Brunswick County; Virginia,17786,9535,8251,890,822,946,1580,1227,2313,2529,2606,1229,971,1501,767,405,39.7,14499,13252,3218,2673,14499,7862,6637,2673,1135,1538,17786,17731,55,17731,7418,10267,0,0,0,0,0,23,0,0,0,0,15,0,51,025,8,0,0,0,0,0,23,55,15,26,8,6,17786,7467,10288,32,31,0,23,17786,82,0,18,0,64,17704,7385,10249,0,23,0,0,47,0,47,7922
2009,Buchanan County; Virginia,23584,11892,11692,1099,1344,1211,1458,1325,2964,3474,4015,1572,1785,2105,1039,193,42.1,18944,18147,4375,3337,18944,9633,9311,3337,1436,1901,23584,23516,68,23516,22504,559,220,8,0,0,0,184,155,21,0,0,0,0,51,027,8,0,0,0,0,0,49,68,62,0,6,0,23584,22572,621,220,190,0,49,23584,49,6,34,0,9,23535,22504,559,220,184,0,0,68,0,68,12221
2009,Buckingham County; Virginia,15932,10391,5541,794,309,297,205,532,2664,3615,3370,1034,991,1272,559,290,43.6,14434,14234,2608,2121,14434,9395,5039,2121,951,1170,15932,15856,76,15856,9660,5978,97,59,0,0,0,25,0,0,0,0,2,0,51,029,23,0,0,0,0,0,96,76,62,0,0,0,15932,9725,6054,97,28,0,107,15932,124,26,11,0,87,15808,9643,5978,97,25,0,0,65,0,65,6422
2009,Campbell County; Virginia,52542,25657,26885,2816,2852,3641,3522,3510,6479,7271,8035,3452,3236,4486,2374,868,40.1,41018,38995,9542,7728,41018,19896,21122,7728,3336,4392,52542,51545,997,51545,43630,7456,75,51,0,0,0,362,15,42,128,37,66,0,51,031,74,0,0,0,0,0,22,997,556,171,136,82,52542,44537,8130,356,498,8,38,52542,627,273,135,0,219,51915,43011,7456,75,362,0,22,989,8,981,24177
2009,Caroline County; Virginia,26917,13452,13465,1854,1774,1686,1617,1580,3628,4049,4103,1806,1480,1882,1076,382,38.6,20490,19701,4070,3340,20490,10146,10344,3340,1483,1857,26917,26331,586,26331,18164,7635,142,13,0,0,0,107,59,0,9,0,0,8,51,033,31,30,30,0,0,0,253,586,281,128,35,20,26917,18695,7936,338,242,105,275,26917,932,189,438,40,265,25985,17462,7617,142,107,30,51,576,0,576,11217
2009,Carroll County; Virginia,29137,14435,14702,1418,1568,1721,1619,1331,3517,4009,4428,1837,2362,2925,1880,522,44.0,23340,22644,6660,5327,23340,11367,11973,5327,2229,3098,29137,28787,350,28787,28324,336,21,21,0,0,0,23,0,0,0,23,0,0,51,035,0,0,0,0,0,0,83,350,96,186,0,0,29137,28674,432,207,23,0,151,29137,416,321,0,0,95,28721,27939,336,21,23,0,52,350,68,282,15920
2009,Charles City County; Virginia,7146,3499,3647,320,304,476,511,302,569,1018,1269,684,545,632,451,65,45.8,5774,5501,1486,1148,5774,2786,2988,1148,495,653,7146,6997,149,6997,3195,3258,514,19,0,0,22,30,6,24,0,0,0,0,51,036,0,0,0,0,0,0,0,149,10,75,13,18,7146,3323,3316,640,46,0,0,7146,57,14,27,14,2,7089,3160,3238,512,30,0,0,149,0,149,3182
2009,Charlotte County; Virginia,12222,5884,6338,715,604,946,880,680,1334,1434,1795,866,703,1277,684,304,42.1,9429,8939,2672,2265,9429,4478,4951,2265,925,1340,12222,12181,41,12181,8073,4006,63,0,0,0,48,0,0,0,0,0,0,0,51,037,0,0,0,0,0,0,39,41,31,10,0,0,12222,8114,4037,73,0,0,39,12222,54,54,0,0,0,12168,8058,4006,63,0,0,0,41,0,41,6265
2009,Chesterfield County; Virginia,298009,146013,151996,19958,21359,23925,24072,18644,35018,47404,49129,20464,14876,14167,6818,2175,36.3,217812,204580,31169,23160,217812,104943,112869,23160,10040,13120,298009,292683,5326,292683,215890,62400,967,227,29,0,43,9486,1897,1543,875,546,1729,1081,51,041,1815,103,25,26,52,0,3837,5326,1921,762,944,364,298009,220431,65506,2502,10771,176,4441,298009,16364,4055,2370,293,9646,281645,204199,61755,918,9424,74,705,4570,195,4375,115924
2009,Clarke County; Virginia,14359,7069,7290,699,795,1074,777,900,1403,2184,2377,1033,1039,1164,716,198,42.3,11210,10947,2637,2078,11210,5539,5671,2078,949,1129,14359,14196,163,14196,12979,861,46,43,0,0,0,79,0,0,8,0,71,0,51,043,0,0,0,0,0,0,231,163,57,52,54,0,14359,13142,918,98,133,0,231,14359,506,372,37,8,89,13853,12668,861,46,79,0,36,163,0,163,6204
2009,Craig County; Virginia,5055,2532,2523,295,285,172,289,288,727,559,981,298,349,417,320,75,43.4,4133,3985,1003,812,4133,1962,2171,812,305,507,5055,4998,57,4998,4996,2,0,0,0,0,0,0,0,0,0,0,0,0,51,045,0,0,0,0,0,0,0,57,57,0,0,0,5055,5053,59,0,0,0,0,5055,27,0,0,0,27,5028,4969,2,0,0,0,0,57,0,57,2582
2009,Culpeper County; Virginia,44923,22740,22183,3271,3417,3017,3086,2515,6129,7354,6413,2604,2121,2799,1562,635,36.5,33266,31734,6340,4996,33266,16848,16418,4996,2236,2760,44923,43882,1041,43882,34509,7274,73,39,0,0,0,619,274,34,29,17,11,62,51,047,192,0,0,0,0,0,1407,1041,416,155,151,0,44923,35459,7897,329,813,0,1605,44923,3278,1821,505,10,942,41645,32943,7043,73,607,0,113,866,4,862,18266
2009,Cumberland County; Virginia,9536,4423,5113,511,689,719,576,372,1067,1470,1340,576,699,873,478,166,40.4,7349,6907,1955,1517,7349,3480,3869,1517,673,844,9536,9294,242,9294,6043,3202,0,0,0,0,0,0,0,0,0,0,0,0,51,049,0,23,0,23,0,0,26,242,100,28,0,13,9536,6272,3329,55,0,84,52,9536,202,0,0,20,182,9334,5861,3202,0,0,23,6,242,26,216,4486
2009,Dickenson County; Virginia,16099,7909,8190,875,665,1171,1012,1077,1843,2145,2560,1287,925,1409,849,281,41.8,12776,12019,3105,2539,12776,6213,6563,2539,1082,1457,16099,15930,169,15930,15746,176,6,0,0,0,0,2,0,0,0,0,0,0,51,051,2,0,0,0,0,0,0,169,27,57,0,13,16099,15900,216,78,4,70,0,16099,59,35,0,9,15,16040,15687,176,6,2,0,0,169,0,169,7921
2009,Dinwiddie County; Virginia,25787,12565,13222,1421,1521,1780,1879,1597,2736,4197,4304,1989,1349,1916,870,228,40.2,19891,18899,3724,3014,19891,9620,10271,3014,1293,1721,25787,25595,192,25595,17054,8212,119,20,0,0,0,162,0,13,0,0,51,22,51,053,76,0,0,0,0,0,48,192,105,33,22,0,25787,17219,8340,152,211,27,53,25787,402,296,14,0,92,25385,16685,8195,119,162,0,37,187,0,187,11017
2009,Essex County; Virginia,10813,5067,5746,639,558,669,690,553,1080,1560,1551,768,821,980,677,267,43.7,8506,8101,2257,1924,8506,4001,4505,1924,833,1091,10813,10643,170,10643,6303,4228,67,13,0,0,0,20,20,0,0,0,0,0,51,057,0,25,25,0,0,0,0,170,45,53,25,47,10813,6426,4320,167,45,25,0,10813,132,59,14,19,40,10681,6204,4228,67,20,11,0,151,0,151,5655
2009,Fairfax County; Virginia,1012751,502046,510705,74748,67239,69184,66883,63419,133807,160796,163836,67828,51048,53561,29504,10898,37.1,759472,723939,121446,93963,759472,372395,387077,93963,43272,50691,1012751,984529,28222,984529,675361,93552,3722,390,12,108,19,162393,37906,25502,14455,3462,34742,26332,51,059,19994,1112,411,441,19,241,48389,28222,4959,2062,9987,657,1012751,699337,102549,7963,175891,2121,55470,1012751,141343,18846,9093,3717,109687,871408,591788,91450,1626,161770,1079,3687,20008,1665,18343,391103
2009,Fauquier County; Virginia,66330,33208,33122,4261,4319,5590,4832,3585,6280,10849,11209,4483,3621,4285,2187,829,39.8,49121,46634,9395,7301,49121,24164,24957,7301,3304,3997,66330,64852,1478,64852,57060,5547,171,19,0,0,0,1174,174,262,34,41,127,66,51,061,470,48,48,0,0,0,852,1478,709,188,119,60,66330,58304,6508,437,1456,48,1073,66330,3520,1524,322,35,1639,62810,54781,5506,171,1083,48,114,1107,13,1094,25555
2009,Floyd County; Virginia,14756,7243,7513,816,947,874,921,708,1611,2112,2212,1117,1000,1372,800,266,43.1,11536,10967,3025,2438,11536,5627,5909,2438,1060,1378,14756,14618,138,14618,14214,271,133,0,0,0,0,0,0,0,0,0,0,0,51,063,0,0,0,0,0,0,0,138,57,81,0,0,14756,14352,328,214,0,0,0,14756,337,138,6,0,193,14419,13977,271,61,0,0,0,110,0,110,7441
2009,Fluvanna County; Virginia,25162,11477,13685,1588,1631,1571,1379,1395,3222,4045,3709,1714,1363,2054,1163,328,39.9,19414,18719,4130,3545,19414,8671,10743,3545,1599,1946,25162,25047,115,25047,20137,4496,50,3,0,0,0,150,0,0,41,9,0,84,51,065,16,0,0,0,0,0,214,115,41,61,0,0,25162,20252,4537,111,150,0,227,25162,489,260,180,0,49,24673,19912,4427,50,150,0,19,115,13,102,10249
2009,Franklin County; Virginia,51023,25177,25846,2769,2599,3283,3528,3051,5265,6878,8169,3669,3854,4853,2387,718,42.4,40367,37821,10287,7958,40367,19774,20593,7958,3627,4331,51023,50687,336,50687,45612,4727,19,19,0,0,0,124,0,0,0,0,23,101,51,067,0,0,0,0,0,0,205,336,134,173,29,0,51023,45948,4861,192,153,0,205,51023,967,497,32,22,416,50056,44786,4709,19,124,0,82,336,0,336,26099
2009,Frederick County; Virginia,72120,35990,36130,4848,5516,5040,5010,4013,8763,11890,11138,4411,3533,4701,2464,793,37.8,53489,51052,9904,7958,53489,26376,27113,7958,3524,4434,72120,71254,866,71254,65828,2889,233,71,0,6,0,904,230,311,67,113,13,52,51,069,118,139,0,139,0,0,1261,866,309,247,142,5,72120,66689,3291,573,1046,160,1315,72120,3913,1661,198,11,2043,68207,63364,2820,124,904,139,93,763,0,763,28960
2009,Giles County; Virginia,17193,8437,8756,956,975,1167,995,895,1992,2508,2476,1158,1267,1507,881,416,41.7,13429,12911,3614,2804,13429,6514,6915,2804,1196,1608,17193,16970,223,16970,16684,254,0,0,0,0,0,0,0,0,0,0,0,0,51,071,0,0,0,0,0,0,32,223,102,58,0,0,17193,16899,411,121,25,0,32,17193,128,24,25,0,79,17065,16599,254,0,0,0,0,212,0,212,8162
2009,Gloucester County; Virginia,38229,18589,19640,2119,2214,2778,2618,2146,4084,5689,6575,2898,1988,3002,1355,763,41.5,29379,28095,6156,5120,29379,14103,15276,5120,2203,2917,38229,37822,407,37822,33065,3853,279,14,112,0,0,337,43,17,105,40,111,0,51,073,21,21,0,0,21,0,267,407,65,104,92,43,38229,33400,4004,440,438,60,308,38229,933,399,199,71,264,37296,32484,3781,240,337,0,77,377,11,366,16229
2009,Goochland County; Virginia,20429,10226,10203,990,1102,1107,1243,761,2380,3468,3649,1552,1542,1540,864,231,42.8,16395,15878,3500,2635,16395,8105,8290,2635,1153,1482,20429,20207,222,20207,13627,6142,61,0,0,0,0,193,21,30,99,32,0,11,51,075,0,0,0,0,0,0,184,222,11,25,31,14,20429,13768,6255,130,246,31,273,20429,270,74,54,0,142,20159,13527,6142,61,193,0,69,167,34,133,6698
2009,Grayson County; Virginia,16056,7842,8214,748,785,836,896,778,1700,2099,2551,1157,1255,1834,1097,320,45.7,13071,12589,3992,3251,13071,6366,6705,3251,1416,1835,16056,16006,50,16006,15502,493,0,0,0,0,0,3,3,0,0,0,0,0,51,077,0,0,0,0,0,0,8,50,7,38,0,0,16056,15552,500,38,3,0,13,16056,397,333,18,0,46,15659,15118,493,0,3,0,0,45,0,45,9738
2009,Greene County; Virginia,17890,8940,8950,1216,1363,1356,1136,942,2333,2783,2698,1186,832,1265,642,138,37.7,13227,12650,2421,2045,13227,6491,6736,2045,941,1104,17890,17673,217,17673,15961,1399,0,0,0,0,0,50,7,0,29,0,0,14,51,079,0,0,0,0,0,0,263,217,147,51,0,0,17890,16178,1546,51,50,0,282,17890,479,298,35,0,146,17411,15735,1399,0,50,0,29,198,0,198,7326
2009,Greensville County; Virginia,11916,7660,4256,656,517,553,751,832,1615,2575,1832,729,570,771,398,117,39.6,9777,9258,1537,1286,9777,6420,3357,1286,570,716,11916,11887,29,11887,4493,7232,25,0,0,0,0,35,4,0,0,0,0,8,51,081,23,0,0,0,0,0,102,29,0,11,0,18,11916,4504,7250,54,35,0,102,11916,168,134,18,0,16,11748,4455,7218,20,35,0,9,11,0,11,4126
2009,Halifax County; Virginia,35460,16817,18643,2116,1844,2489,2163,1932,3400,4423,5401,2777,2229,3525,2258,903,43.9,27534,26463,7947,6686,27534,12740,14794,6686,2592,4094,35460,35161,299,35161,21488,13094,45,0,0,0,0,107,7,0,35,0,49,0,51,083,16,17,17,0,0,0,410,299,173,66,34,17,35460,21770,13293,137,141,17,410,35460,594,492,39,0,63,34866,21390,13036,28,107,17,0,288,0,288,17561
2009,Hanover County; Virginia,98602,48456,50146,5874,6368,8268,7711,5537,8777,15692,16962,6335,5238,6553,3949,1338,39.8,73202,69203,14697,11840,73202,35317,37885,11840,5170,6670,98602,97211,1391,97211,85885,9521,212,87,0,0,0,1180,145,394,113,6,301,88,51,085,133,77,39,17,0,21,336,1391,499,337,251,49,98602,87121,10142,663,1537,142,453,98602,1544,476,380,58,630,97058,84763,9478,212,1180,77,41,1307,35,1272,37407
2009,Henrico County; Virginia,289171,136832,152339,19785,18710,19246,18201,17735,43096,43360,42968,17435,12857,17319,12429,6030,37.0,219477,210152,42742,35778,219477,101264,118213,35778,13789,21989,289171,284233,4938,284233,186422,78137,1015,234,0,137,58,14917,5979,2227,700,181,1269,1880,51,087,2681,169,26,97,0,46,3573,4938,1624,550,837,1008,289171,189888,81372,2806,15981,267,4096,289171,10707,3768,1752,466,4721,278464,179752,77151,999,14909,78,985,4590,242,4348,125439
2009,Henry County; Virginia,55480,27042,28438,3223,2941,3251,3428,3173,6338,7895,8511,3723,3639,5315,3113,930,42.1,43933,42060,11494,9358,43933,21206,22727,9358,3993,5365,55480,54854,626,54854,40428,12278,0,0,0,0,0,279,0,0,33,0,158,88,51,089,0,0,0,0,0,0,1869,626,219,220,63,0,55480,41054,12549,283,353,0,1930,55480,3639,2500,90,13,1036,51841,38658,12243,0,279,0,118,543,13,530,26669
2009,Highland County; Virginia,2399,1173,1226,29,119,101,110,66,120,355,507,232,225,307,158,70,50.8,2072,2019,630,535,2072,1040,1032,535,261,274,2399,2377,22,2377,2360,0,14,0,0,0,0,0,0,0,0,0,0,0,51,091,0,0,0,0,0,0,3,22,0,22,0,0,2399,2382,0,36,0,0,3,2399,13,3,0,0,10,2386,2350,0,14,0,0,0,22,0,22,2017
2009,Isle of Wight County; Virginia,34705,16907,17798,1900,2418,2222,2259,1838,3277,5390,6219,2374,2203,2713,1433,459,41.5,26668,25461,5769,4605,26668,12840,13828,4605,2011,2594,34705,34175,530,34175,25184,8715,78,7,0,0,0,142,49,0,58,19,16,0,51,093,0,0,0,0,0,0,56,530,158,161,119,32,34705,25667,8935,289,279,0,87,34705,588,292,24,47,225,34117,24790,8652,37,142,0,11,485,0,485,14434
2009,James City County; Virginia,60864,29571,31293,2903,3475,4154,3825,3210,5956,8317,9293,4449,4181,6362,3514,1225,43.6,47841,46173,13381,11101,47841,22858,24983,11101,4905,6196,60864,59915,949,59915,49468,8264,88,0,0,0,0,1237,329,162,409,76,124,99,51,095,38,25,25,0,0,0,833,949,242,210,200,94,60864,50294,8719,455,1437,25,973,60864,1802,617,394,42,749,59062,48587,8216,88,1215,25,135,796,29,767,27638
2009,King and Queen County; Virginia,6806,3312,3494,435,262,408,473,344,586,1049,1140,431,515,677,390,96,43.5,5438,5172,1561,1163,5438,2604,2834,1163,533,630,6806,6806,0,6806,4492,2264,50,0,0,0,0,0,0,0,0,0,0,0,51,097,0,0,0,0,0,0,0,0,0,0,0,0,6806,4492,2264,50,0,0,0,6806,68,49,19,0,0,6738,4429,2259,50,0,0,0,0,0,0,3314
2009,King George County; Virginia,22286,11100,11186,1685,1534,1832,1671,1449,3083,3531,3228,1132,1065,1288,560,228,34.6,16268,15235,2643,2076,16268,8090,8178,2076,995,1081,22286,21519,767,21519,17285,3836,104,21,0,0,0,234,22,38,93,18,0,56,51,099,7,0,0,0,0,0,60,767,382,92,95,0,22286,17974,4282,221,409,66,167,22286,703,175,155,0,373,21583,16737,3822,104,234,0,34,652,6,646,8978
