year,county_name,employment_status_population_16_years_and_over,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_not,employment_status_civilian_labor_force,employment_status_civilian_labor_force_unemploymen,employment_status_females_16_years_and_over,employment_status_females_16_years_and_over_in_lab,employment_status_females_16_years_and_over_in_lab,employment_status_females_16_years_and_over_in_lab,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_,commuting_to_work_workers_16_years_and_over,commuting_to_work_workers_16_years_and_over_car_tr,commuting_to_work_workers_16_years_and_over_car_tr,commuting_to_work_workers_16_years_and_over_public,commuting_to_work_workers_16_years_and_over_walked,commuting_to_work_workers_16_years_and_over_other_,commuting_to_work_workers_16_years_and_over_worked,commuting_to_work_mean_travel_time_to_work_minutes,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and,state_fips,county_fips,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,income_and_benefits_in_2015_inflation_adjusted_dol,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_
2015,Coosa County; Alabama,9230,4642,4642,3852,790,0,4588,4642,-888888888,4565,1948,1948,1537,603,316,1228,779,3702,3163,373,19,33,37,77,28.6,3852,694,763,842,489,1064,3852,67,252,865,69,346,415,22,104,338,582,290,196,306,01,037,3852,2951,675,226,0,4450,517,432,783,671,655,789,380,135,65,23,31212,41365,2719,43588,2110,15741,1141,17520,547,9750,65,5394,775,2798,185,158,412,413,450,708,276,128,45,23,42539,49398,17519,1652,19139,25794,22754,31975,25810,10750,9079,6008,4865,1671,2045,52,6775,4351,3597,2784,2696,136,813,754,256,134,127,498,2424,2116,1104,1388,308,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Dale County; Alabama,39297,23293,21030,18735,2295,2263,16004,21030,-888888888,20075,10261,10051,9068,3696,2132,7625,5301,20714,18108,1372,29,326,349,530,20.4,18735,5076,3224,4638,2764,3033,18735,579,980,1972,414,2721,1920,200,761,1368,3622,1650,953,1595,01,045,18735,13694,3907,1114,20,19018,2048,1448,2197,2097,2700,3730,2210,1743,589,256,45028,55568,13878,56070,6259,15903,4726,23157,1236,9033,202,2377,3118,12611,774,489,1031,1363,1916,2854,1860,1586,526,212,56441,66090,22566,6407,22188,34017,26955,42879,29200,47170,40830,30938,17297,6340,11906,316,28032,19856,17639,14135,13662,1321,3504,2217,1186,766,509,1031,8176,6690,4219,3371,1486,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Hale County; Alabama,12104,6094,6094,5282,812,0,6010,6094,-888888888,6519,3152,3152,2660,999,694,2239,1766,5129,4524,449,2,15,75,64,29.8,5282,1347,881,1288,643,1123,5282,330,338,921,101,829,192,9,196,394,1349,187,187,249,01,065,5282,4029,932,307,14,5927,937,524,861,828,892,883,476,329,103,94,32714,46127,3683,49903,2550,15303,1176,22544,721,9533,154,2671,1414,3898,439,299,430,441,631,749,402,315,103,89,42458,55314,18877,2029,19955,27130,24146,38661,30728,14998,13147,8181,6998,1851,3608,53,8943,5579,4819,3977,3731,326,842,760,461,229,285,299,3364,2748,1236,1946,616,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Etowah County; Alabama,83390,45419,45327,41236,4091,92,37971,45327,-888888888,43687,21787,21741,19893,6521,4176,14974,9610,40177,34631,3496,133,173,219,1525,23.4,41236,11820,7637,8770,4045,8964,41236,328,2560,7797,1293,4528,2301,675,1740,2363,9958,3533,2075,2085,01,055,41236,32916,5937,2293,90,39899,3515,3212,6925,4535,5248,7700,4274,3293,671,526,39220,51264,27383,53767,16658,16895,9128,18129,3320,9160,386,2736,6672,27595,1609,1238,3769,2977,3853,6204,3843,3026,612,464,51104,60013,20500,12304,21157,29619,25239,42040,31272,102735,89255,64564,39799,13480,23031,1115,62694,42636,38675,32199,30989,1990,6476,3961,1836,1233,785,2125,20058,16365,9113,9397,3693,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,DeKalb County; Alabama,55469,30102,30100,27778,2322,2,25367,30100,-888888888,28415,13252,13252,12325,5069,2958,11514,8170,27345,23537,2836,12,161,233,566,22.8,27778,6716,4375,5906,3434,7347,27778,1064,2046,7662,719,3219,1439,283,842,1426,4787,1850,1424,1017,01,049,27778,21895,3494,2361,28,25013,2676,1942,3736,3125,4198,4811,2408,1469,295,353,38192,48656,17275,52588,9076,17070,4455,18392,1656,8723,494,5493,4072,17607,1058,763,2078,2258,3519,3872,2123,1367,256,313,45803,56082,18411,7406,18559,28807,25099,34961,26621,70374,58502,40583,26479,11872,17884,1320,42285,28628,26391,21065,20400,1230,5326,2237,956,763,298,1281,13657,9734,5154,5750,3923,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Escambia County; Alabama,30527,14572,14572,12294,2278,0,15955,14572,-888888888,14665,6668,6668,5706,2485,1821,5122,3503,12057,10949,720,52,144,65,127,23.1,12294,3126,2676,2835,1353,2304,12294,348,749,1837,281,1415,931,183,490,622,2677,1146,728,887,01,053,12294,9159,2334,785,16,13659,1691,1532,2377,1559,1955,2193,1050,962,174,166,32330,44903,8383,50788,6047,16036,2542,18466,829,8224,212,1999,2970,9177,678,669,1421,1231,1554,1515,884,911,168,146,40605,52954,17045,4482,17189,25237,26057,38493,25936,35607,29013,19591,13671,6594,8444,976,21141,13917,11683,9499,9084,668,2184,2234,850,575,306,1384,7224,5187,2606,3062,2037,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Lamar County; Alabama,11462,6023,6001,5391,610,22,5439,6001,-888888888,5992,2673,2651,2249,829,609,1970,1321,5321,4350,830,6,24,50,61,26.2,5391,1395,760,1112,792,1332,5391,163,412,1091,137,529,409,127,225,343,1003,396,331,225,01,075,5391,4293,838,212,48,6138,741,638,727,911,1153,1094,394,322,78,80,35450,47505,4065,53101,2448,16571,1247,14086,376,8182,217,1827,1520,4392,315,234,552,662,973,810,375,313,78,80,40740,56098,20130,1746,14974,23517,25647,37708,29132,13989,12124,8247,6341,1865,3076,206,8200,5623,5028,4217,4078,260,811,595,296,188,108,299,2577,2028,933,1360,549,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Randolph County; Alabama,18124,9621,9621,8630,991,0,8503,9621,-888888888,9532,4625,4625,4181,1369,949,3411,2461,8405,6711,1098,44,117,89,346,27.2,8630,2381,1112,1755,1128,2254,8630,243,640,2369,145,777,542,153,407,501,1629,462,432,330,01,111,8630,6590,1200,764,76,8915,1217,928,1077,1040,1407,1779,726,585,51,105,36924,46845,5780,49793,3771,16288,1573,20951,602,9379,165,2553,1537,5978,485,270,600,698,1252,1382,622,513,51,105,46633,56451,19363,2937,15944,25333,26470,37348,28864,22412,19201,13366,8996,3211,5075,191,13191,9081,8109,6593,6414,378,1516,972,392,272,142,580,4110,3186,1902,1796,924,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Butler County; Alabama,16215,8802,8770,7813,957,32,7413,8770,-888888888,8879,4513,4506,4094,1414,1141,2963,2382,7744,6543,961,0,59,47,134,24.6,7813,2148,1296,1712,805,1852,7813,296,560,1552,123,1098,406,122,233,400,1691,534,367,431,01,013,7813,6050,1265,484,14,8056,982,778,1473,1031,1221,1224,656,530,119,42,32229,43972,5355,47364,3319,15675,1334,18680,789,8209,126,2163,1890,5271,411,266,902,710,840,967,567,451,119,38,40088,52301,18390,2785,18431,26998,25570,37062,26875,20070,17611,11561,8734,2459,4728,121,11868,8261,7338,6090,5830,509,1248,923,509,330,215,414,3607,2931,1192,2010,676,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2015,Mobile County; Alabama,325152,190415,189544,170900,18644,871,134737,189544,-888888888,172219,94417,94267,84926,31289,21454,62174,44270,168706,144877,13829,873,1528,1410,6189,24.4,170900,55438,29676,44743,16620,24423,170900,2069,11679,20483,4889,22163,9055,2917,8857,16554,41186,15329,9346,6373,01,097,170900,139198,23645,7858,199,154188,15803,10810,20280,17164,21197,28234,17035,15709,4361,3595,43809,58783,113746,61084,51480,17044,32419,20226,9735,8522,2835,2456,28885,103554,7615,4229,10816,10656,13728,21401,14242,13862,3827,3178,54215,68799,22953,50634,25167,36461,27577,46281,31924,406218,348431,253391,142605,57787,100184,4697,248974,178967,161381,134253,128650,9249,27128,17586,8568,5325,3718,9018,70007,53380,33323,27060,16627,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
